,CustomerID,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,SegmentID,Account_Creation,Segment
168,11184,MRS.,MEGHAN,HERNANDEZ,1944-11-16,S,F,meghan3@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,3,2017-02-11,Consumer
169,11185,MRS.,ASHLEY,HENDERSON,1944-10-08,S,F,ashley31@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,3,2016-08-25,Consumer
170,11186,MRS.,SARAH,PRICE,1944-05-21,S,F,sarah25@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,3,2017-04-20,Consumer
171,11187,MRS.,JENNIFER,COOPER,1944-02-22,M,F,jennifer63@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,Y,3,2016-10-05,Consumer
172,11188,MRS.,CATHERINE,MORRIS,1944-09-06,M,F,catherine16@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,N,3,2017-05-04,Consumer
173,11190,MR.,CARSON,BRYANT,1944-06-22,M,M,carson17@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,3,2017-03-01,Consumer
174,11191,MRS.,KRISTI,PEREZ,1945-12-18,S,F,kristi39@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,3,2015-02-11,Consumer
175,11192,MR.,JAMES,BROWN,1945-09-13,M,M,james79@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,3,2016-12-25,Consumer
176,11193,MR.,IAN,GRAY,1945-02-13,M,M,ian72@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,3,2016-08-29,Consumer
177,11194,MRS.,JACQUELINE,PRICE,1945-06-10,M,F,jacqueline0@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,3,2016-09-14,Consumer
178,11195,MRS.,MEGAN,HENDERSON,1946-02-10,M,F,megan55@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,3,2016-10-16,Consumer
179,11196,MR.,ALFREDO,ROMERO,1946-06-07,M,M,alfredo10@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,3,2016-09-04,Consumer
180,11197,MRS.,ANDREA,MORRIS,1946-06-18,M,F,andrea18@adventure-works.com,"$70,000 ",3,Bachelors,Management,N,3,2016-11-03,Consumer
181,11198,MRS.,BROOKE,SANDERS,1946-11-26,S,F,brooke3@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,3,2016-08-09,Consumer
182,11199,MRS.,JACQUELINE,BENNETT,1946-11-06,M,F,jacqueline1@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,3,2016-09-19,Consumer
183,11200,MR.,JASON,GRIFFIN,1947-11-22,M,M,jason18@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,3,2016-08-11,Consumer
184,11201,MRS.,AMANDA,FOSTER,1947-08-18,M,F,amanda37@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,3,2017-01-02,Consumer
185,11202,MRS.,ALEXIA,PRICE,1947-08-26,M,F,alexia0@adventure-works.com,"$80,000 ",5,Bachelors,Management,N,3,2017-03-18,Consumer
186,11203,MR.,LUIS,DIAZ,1948-08-21,M,M,luis21@adventure-works.com,"$40,000 ",2,High School,Professional,Y,3,2016-08-24,Consumer
187,11205,MRS.,ABBY,FERNANDEZ,1948-07-24,M,F,abby13@adventure-works.com,"$40,000 ",2,High School,Professional,Y,3,2017-01-28,Consumer
188,11206,MR.,BLAKE,FLORES,1948-09-24,M,M,blake60@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2016-11-12,Consumer
189,11207,MRS.,DANIELLE,COX,1948-07-19,S,F,danielle12@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2016-08-04,Consumer
190,11208,MRS.,MARIA,REED,1948-02-04,M,F,maria4@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,3,2016-09-05,Consumer
191,11209,MRS.,ALLISON,EVANS,1948-01-13,M,F,allison21@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,3,2016-09-26,Consumer
192,11210,MR.,EDWARD,WOOD,1948-06-08,M,M,edward50@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,3,2016-11-07,Consumer
193,11211,MRS.,SAMANTHA,RUSSELL,1949-10-12,M,F,samantha42@adventure-works.com,"$40,000 ",2,High School,Professional,Y,3,2016-08-05,Consumer
194,11212,MRS.,CHLOE,CAMPBELL,1949-11-05,M,F,chloe4@adventure-works.com,"$40,000 ",2,High School,Professional,Y,3,2016-08-03,Consumer
195,11213,MRS.,STEPHANIE,MURPHY,1949-05-14,S,F,stephanie11@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2016-09-29,Consumer
196,11214,MR.,CHARLES,MILLER,1949-11-07,S,M,charles9@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2017-02-15,Consumer
197,11215,MRS.,ANA,PERRY,1950-06-21,M,F,ana7@adventure-works.com,"$40,000 ",2,Partial High School,Skilled Manual,Y,3,2016-08-19,Consumer
198,11216,MRS.,JASMINE,TORRES,1950-05-20,S,F,jasmine32@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-02-15,Consumer
199,11217,MRS.,NATALIE,ADAMS,1950-02-11,S,F,natalie58@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-02-10,Consumer
200,11218,MRS.,OLIVIA,BROWN,1950-09-11,S,F,olivia4@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,3,2016-09-01,Consumer
201,11219,MR.,CHARLES,COOK,1950-12-02,M,M,charles69@adventure-works.com,"$60,000 ",2,High School,Professional,Y,3,2017-05-01,Consumer
202,11221,MR.,NATHAN,PERRY,1950-06-10,M,M,nathan3@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,3,2016-10-09,Consumer
203,11222,MRS.,ALEXANDRA,RIVERA,1950-08-17,M,F,alexandra11@adventure-works.com,"$80,000 ",3,Bachelors,Management,Y,3,2017-05-04,Consumer
204,11223,MRS.,HAILEY,PATTERSON,1951-09-16,S,F,hailey30@adventure-works.com,"$70,000 ",2,High School,Professional,Y,3,2016-08-02,Consumer
205,11224,MRS.,TIFFANY,LI,1951-09-06,S,F,tiffany3@adventure-works.com,"$70,000 ",2,High School,Professional,Y,3,2015-02-07,Consumer
206,11226,MRS.,SYDNEY,ROSS,1951-09-27,M,F,sydney26@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2016-08-25,Consumer
207,11227,MR.,MARSHALL,CHAVEZ,1951-08-12,S,M,marshall35@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-02-03,Consumer
208,11228,MRS.,ASHLEY,JONES,1951-04-19,M,F,ashley3@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2017-04-27,Consumer
209,11229,MR.,ADRIAN,STEWART,1951-12-03,S,M,adrian21@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,3,2017-01-28,Consumer
210,11230,MRS.,AMBER,TURNER,1951-04-03,M,F,amber4@adventure-works.com,"$70,000 ",4,Partial College,Professional,N,3,2017-01-17,Consumer
211,11232,MRS.,HAILEY,BRYANT,1952-09-27,M,F,hailey38@adventure-works.com,"$60,000 ",3,High School,Professional,N,3,2017-03-23,Consumer
212,11233,MR.,TODD,LI,1952-09-09,M,M,todd5@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,3,2016-08-12,Consumer
213,11234,,ANNA,GRIFFIN,1952-11-19,S,,anna46@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,3,2016-08-12,Consumer
214,11235,MR.,ANGEL,STEWART,1952-02-08,M,M,angel24@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,3,2017-01-05,Consumer
215,11236,MR.,JEREMY,BUTLER,1952-03-05,S,M,jeremy29@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y,3,2017-04-05,Consumer
216,11238,MRS.,MAYRA,PRASAD,1958-08-10,S,F,mayra9@adventure-works.com,"$130,000 ",2,Bachelors,Management,N,3,2016-07-25,Consumer
217,11239,MRS.,LATOYA,GOEL,1958-10-06,M,F,latoya18@adventure-works.com,"$130,000 ",2,Partial College,Professional,N,3,2016-07-15,Consumer
218,11240,MRS.,ANNE,HERNANDEZ,1958-12-11,M,F,anne4@adventure-works.com,"$160,000 ",2,Partial College,Professional,Y,3,2016-07-03,Consumer
219,11241,MRS.,LISA,CAI,1957-10-11,S,F,lisa24@adventure-works.com,"$100,000 ",2,Partial College,Professional,Y,3,2016-03-14,Consumer
220,11242,MR.,LARRY,MUNOZ,1957-11-11,M,M,larry9@adventure-works.com,"$110,000 ",2,Partial College,Professional,Y,3,2016-03-23,Consumer
221,11243,MRS.,ROBIN,ALVAREZ,1957-10-09,M,F,robin2@adventure-works.com,"$150,000 ",2,Partial College,Professional,Y,3,2016-07-16,Consumer
222,11244,MRS.,ALEXIS,COLEMAN,1957-11-26,S,F,alexis28@adventure-works.com,"$170,000 ",2,Bachelors,Management,N,3,2016-07-24,Consumer
223,11245,MR.,RICKY,VAZQUEZ,1956-10-27,M,M,ricky15@adventure-works.com,"$120,000 ",3,High School,Professional,N,3,2015-03-29,Consumer
224,11247,MRS.,CLAUDIA,ZHOU,1956-06-06,S,F,claudia7@adventure-works.com,"$130,000 ",3,Partial College,Professional,N,3,2016-07-15,Consumer
225,11248,MR.,TRISTAN,ALEXANDER,1955-03-26,M,M,tristan19@adventure-works.com,"$110,000 ",3,Partial College,Professional,Y,3,2017-01-15,Consumer
226,11249,MRS.,CINDY,PATEL,1955-07-13,M,F,cindy3@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y,3,2015-04-11,Consumer
227,11250,MRS.,SHANNON,LIU,1955-03-12,M,F,shannon4@adventure-works.com,"$170,000 ",3,High School,Professional,Y,3,2016-08-12,Consumer
228,11251,MR.,XAVIER,LONG,1932-07-04,S,M,xavier51@adventure-works.com,"$30,000 ",4,High School,Professional,N,3,2017-04-20,Consumer
229,11252,MR.,NICHOLAS,THOMPSON,1932-06-07,S,M,nicholas16@adventure-works.com,"$90,000 ",3,Graduate Degree,Management,Y,3,2015-02-14,Consumer
230,11253,MR.,JOSÉ,HERNANDEZ,1933-02-28,M,M,josé54@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y,3,2016-09-02,Consumer
231,11254,MR.,JOHNATHAN,VANCE,1933-03-03,M,M,johnathan5@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,3,2017-05-26,Consumer
232,11255,MR.,COLIN,LIN,1933-04-04,M,M,colin8@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,3,2016-08-27,Consumer
233,11256,MRS.,KATELYN,HERNANDEZ,1933-09-20,M,F,katelyn42@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,3,2016-10-17,Consumer
234,11258,MR.,XAVIER,HILL,1933-06-28,M,M,xavier26@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y,3,2016-11-22,Consumer
235,11259,MRS.,VICTORIA,STEWART,1965-03-27,M,F,victoria24@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y,3,2015-03-07,Consumer
236,11260,MRS.,KATELYN,KELLY,1965-04-12,M,F,katelyn1@adventure-works.com,"$110,000 ",2,Bachelors,Management,Y,3,2016-08-09,Consumer
237,11261,MRS.,STEPHANIE,COLLINS,1965-04-24,M,F,stephanie52@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y,3,2015-03-30,Consumer
238,11262,MRS.,JENNIFER,SIMMONS,1964-05-04,M,F,jennifer88@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y,3,2016-08-31,Consumer
239,11263,MRS.,TRINITY,RICHARDSON,1964-09-11,M,F,trinity9@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,3,2015-03-01,Consumer
240,11264,MR.,EDUARDO,MARTIN,1964-06-17,S,M,eduardo13@adventure-works.com,"$90,000 ",5,Partial College,Professional,N,3,2016-07-06,Consumer
241,11265,MRS.,ELIZABETH,JONES,1964-07-13,M,F,elizabeth7@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,3,2016-07-07,Consumer
242,11267,MR.,DAVID,DIAZ,1964-10-02,S,M,david55@adventure-works.com,"$120,000 ",4,Partial College,Professional,Y,3,2015-03-20,Consumer
243,11268,MRS.,KATELYN,CARTER,1964-05-03,M,F,katelyn33@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,3,2016-11-30,Consumer
244,11269,MR.,RYAN,FOSTER,1964-10-13,M,M,ryan19@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,3,2017-02-23,Consumer
245,11270,MR.,ROBERT,LEE,1964-05-04,M,M,robert82@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,3,2015-03-13,Consumer
246,11271,MRS.,DANIELLE,REED,1964-06-05,S,F,danielle23@adventure-works.com,"$150,000 ",2,Bachelors,Management,N,3,2015-03-30,Consumer
247,11272,MRS.,LAUREN,MARTINEZ,1956-11-10,S,F,lauren35@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,3,2015-03-22,Consumer
248,11273,MR.,NATHAN,LAL,1956-10-01,M,M,nathan26@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y,3,2016-11-15,Consumer
249,11274,MR.,KYLE,FOSTER,1934-04-12,M,M,kyle11@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,3,2015-03-01,Consumer
250,11275,MRS.,JENNY,RAI,1934-01-18,M,F,jenny40@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,3,2015-03-02,Consumer
251,11276,MRS.,NANCY,CHAPMAN,1963-09-19,M,F,nancy7@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,3,2016-08-02,Consumer
252,11278,MR.,JONATHAN,PHILLIPS,1963-08-20,S,M,jonathan35@adventure-works.com,"$90,000 ",0,Partial College,Professional,N,3,2015-03-19,Consumer
253,11279,MS.,AMANDA,COOK,1963-09-12,M,F,amanda3@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y,3,2016-09-04,Consumer
254,11280,MR.,ROBERT,COLLINS,1963-08-21,M,M,robert45@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y,3,2017-01-02,Consumer
255,11281,MRS.,MEGAN,BARNES,1963-10-10,S,F,megan53@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y,3,2015-03-16,Consumer
256,11283,MR.,ARTURO,LAL,1962-10-26,M,M,arturo33@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,3,2016-11-30,Consumer
257,11284,MRS.,THERESA,SERRANO,1962-03-27,M,F,theresa12@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,3,2016-08-10,Consumer
258,11285,MR.,JEREMY,ANDERSON,1962-03-19,M,M,jeremy2@adventure-works.com,"$120,000 ",1,Partial College,Professional,N,3,2017-01-28,Consumer
259,11286,MR.,HUNTER,GRIFFIN,1962-03-03,M,M,hunter16@adventure-works.com,"$170,000 ",0,Graduate Degree,Management,Y,3,2015-03-24,Consumer
260,11287,MR.,HENRY,GARCIA,1961-01-16,M,M,henry16@adventure-works.com,"$70,000 ",5,Partial College,Professional,N,3,2016-08-02,Consumer
261,11288,MRS.,CINDY,SANCHEZ,1961-09-16,M,F,cindy19@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,3,2016-09-06,Consumer
262,11289,MRS.,MARIA,CARTER,1961-03-07,M,F,maria53@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,3,2015-03-11,Consumer
263,11290,MRS.,KATELYN,SANCHEZ,1961-08-18,M,F,katelyn26@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,3,2015-03-23,Consumer
264,11291,MRS.,JENNA,WRIGHT,1961-05-05,M,F,jenna19@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,3,2015-03-07,Consumer
265,11292,MR.,SETH,PHILLIPS,1961-11-05,S,M,seth42@adventure-works.com,"$150,000 ",1,Partial College,Professional,N,3,2015-03-18,Consumer
266,11293,MR.,LUKE,LONG,1955-05-27,S,M,luke28@adventure-works.com,"$60,000 ",2,High School,Professional,N,3,2016-08-28,Consumer
267,11294,MR.,DALTON,CLARK,1955-09-03,M,M,dalton18@adventure-works.com,"$60,000 ",2,High School,Professional,N,3,2017-03-28,Consumer
268,11295,MRS.,TAYLOR,LEWIS,1954-05-16,S,F,taylor67@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,3,2015-03-28,Consumer
269,11296,MRS.,HALEY,RICHARDSON,1935-10-07,S,F,haley10@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,3,2015-03-04,Consumer
270,11298,MR.,JON,LUO,1935-03-03,M,M,jon46@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,3,2015-03-15,Consumer
271,11299,MR.,ORLANDO,VAZQUEZ,1936-04-01,M,M,orlando14@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,3,2015-03-29,Consumer
272,11300,MR.,FERNANDO,BARNES,1960-03-03,M,M,fernando47@adventure-works.com,"$80,000 ",5,Partial College,Professional,N,3,2016-08-04,Consumer
273,11301,MR.,CAMERON,RODRIGUEZ,1960-06-09,M,M,cameron38@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,3,2016-12-11,Consumer
274,11302,MR.,SPENCER,RUSSELL,1960-12-12,S,M,spencer22@adventure-works.com,"$90,000 ",4,High School,Professional,N,3,2015-03-09,Consumer
275,11304,MS.,JULIA,GARCIA,1960-03-17,M,F,julia38@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y,3,2016-09-21,Consumer
276,11305,MR.,SEAN,EVANS,1960-06-19,M,M,sean31@adventure-works.com,"$110,000 ",3,Partial College,Professional,N,3,2016-09-26,Consumer
277,11306,MR.,MICAH,ZHOU,1960-06-22,M,M,micah19@adventure-works.com,"$110,000 ",3,Partial College,Professional,N,3,2017-01-01,Consumer
278,11307,MR.,HUNTER,RODRIGUEZ,1954-11-04,M,M,hunter53@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,3,2015-03-07,Consumer
279,11308,MR.,IAN,GONZALES,1954-03-05,M,M,ian57@adventure-works.com,"$60,000 ",2,High School,Professional,N,3,2017-03-10,Consumer
280,11309,MRS.,VICTORIA,LEWIS,1954-06-12,S,F,victoria20@adventure-works.com,"$60,000 ",2,High School,Professional,Y,3,2017-01-10,Consumer
281,11310,MRS.,ERIN,SANDERS,1953-07-09,S,F,erin7@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,3,2017-02-13,Consumer
282,11311,MRS.,GABRIELLE,LOPEZ,1953-08-24,S,F,gabrielle63@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N,3,2016-10-20,Consumer
283,11312,MRS.,SARA,RICHARDSON,1953-04-03,S,F,sara10@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,3,2016-11-18,Consumer
284,11313,MR.,TREVOR,JENKINS,1953-02-27,S,M,trevor6@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,3,2016-11-08,Consumer
285,11315,MRS.,HAILEY,WARD,1953-10-01,S,F,hailey12@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N,3,2016-11-21,Consumer
286,11316,MR.,LUKE,ALLEN,1953-11-17,M,M,luke52@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y,3,2016-07-16,Consumer
287,11317,MRS.,VICTORIA,RUSSELL,1952-09-17,S,F,victoria66@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,3,2015-03-04,Consumer
288,11318,MRS.,JESSICA,WILSON,1952-10-26,S,F,jessica54@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,3,2017-04-19,Consumer
289,11319,MRS.,JADE,BAILEY,1937-04-27,M,F,jade13@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,N,3,2015-03-12,Consumer
290,11320,MRS.,MORGAN,HILL,1937-06-26,M,F,morgan19@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,3,2016-12-17,Consumer
291,11321,MR.,TERRANCE,RAMAN,1938-07-08,M,M,terrance9@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,3,2016-08-27,Consumer
292,11322,MRS.,SYDNEY,GARCIA,1938-03-15,M,F,sydney78@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,3,2016-09-25,Consumer
293,11323,MR.,JOSE,PATTERSON,1938-06-20,S,M,jose33@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y,3,2015-03-13,Consumer
294,11324,MR.,ZACHARY,ANDERSON,1939-05-14,M,M,zachary39@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,3,2015-03-29,Consumer
295,11325,MR.,ELIJAH,ROSS,1939-07-02,S,M,elijah7@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,3,2015-03-22,Consumer
296,11326,MR.,RAFAEL,XIE,1939-06-26,M,M,rafael26@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y,3,2015-03-18,Consumer
297,11327,MR.,JAIME,MORENO,1940-03-04,M,M,jaime48@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,3,2015-03-29,Consumer
298,11328,MR.,JULIAN,GRIFFIN,1940-01-01,M,M,julian20@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,3,2016-07-09,Consumer
299,11329,MR.,ANDY,ALVAREZ,1940-07-25,S,M,andy9@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,3,2015-03-28,Consumer
300,11330,MR.,RYAN,THOMPSON,1940-05-13,M,M,ryan38@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y,3,2016-08-16,Consumer
301,11331,MRS.,SAMANTHA,JENKINS,1968-07-06,M,F,samantha32@adventure-works.com,"$90,000 ",4,Partial College,Skilled Manual,Y,3,2016-08-11,Consumer
302,11332,MRS.,DEANNA,RAMOS,1962-10-04,S,F,deanna44@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y,3,2015-04-17,Consumer
303,11333,MRS.,EMILY,MILLER,1962-07-10,M,F,emily6@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,3,2016-07-09,Consumer
304,11334,MRS.,NICOLE,BROWN,1961-03-22,M,F,nicole4@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,3,2016-07-05,Consumer
305,11335,MRS.,CARLA,RAMAN,1961-06-24,M,F,carla14@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,3,2015-04-25,Consumer
306,11337,MR.,JEROME,ROMERO,1961-09-21,M,M,jerome7@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,3,2016-07-23,Consumer
307,11338,MR.,FRANK,NAVARRO,1961-08-10,M,M,frank17@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,3,2015-04-13,Consumer
308,11339,MR.,DENNIS,SHE,1961-07-08,S,M,dennis25@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,3,2016-04-10,Consumer
309,11340,MRS.,MELODY,MUNOZ,1936-04-06,M,F,melody8@adventure-works.com,"$10,000 ",1,Graduate Degree,Clerical,Y,3,2016-04-30,Consumer
310,11342,MR.,MARSHALL,WANG,1962-03-11,M,M,marshall0@adventure-works.com,"$30,000 ",5,Graduate Degree,Clerical,Y,3,2017-01-13,Consumer
311,11343,MR.,ARTHUR,CARLSON,1958-09-13,M,M,arthur41@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,3,2016-08-31,Consumer
312,11344,MRS.,JESSIE,JIMENEZ,1957-07-24,M,F,jessie3@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y,3,2016-08-04,Consumer
313,11345,MRS.,ROBIN,RAMOS,1957-03-12,S,F,robin13@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y,3,2016-04-25,Consumer
314,11347,MR.,ROY,NAVARRO,1955-12-23,M,M,roy30@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,3,2016-09-17,Consumer
315,11348,MR.,SHAWN,RAI,1955-09-22,M,M,shawn19@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,3,2016-10-02,Consumer
316,11349,MRS.,MINDY,LUO,1954-09-03,M,F,mindy10@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,3,2015-08-23,Consumer
317,11350,MRS.,CARA,ZHOU,1937-01-14,M,F,cara5@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y,3,2016-08-09,Consumer
318,11351,MRS.,ANNE,RAMOS,1939-04-06,S,F,anne19@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y,3,2016-08-23,Consumer
319,11352,MR.,RAYMOND,RODRIGUEZ,1940-03-07,M,M,raymond20@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,3,2016-11-02,Consumer
320,11353,MRS.,CARRIE,ORTEGA,1941-06-11,S,F,carrie19@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,3,2016-08-23,Consumer
321,11354,MRS.,DEANNA,SUAREZ,1942-02-23,M,F,deanna45@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,3,2017-06-05,Consumer
322,11355,MR.,ROBERTO,GUTIERREZ,1942-12-28,M,M,roberto11@adventure-works.com,"$40,000 ",1,Graduate Degree,Clerical,Y,3,2017-03-29,Consumer
323,11356,MR.,TERRENCE,CARSON,1980-05-27,S,M,terrence15@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,3,2016-12-06,Consumer
324,11357,MR.,RAMON,YE,1979-03-23,S,M,ramon9@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,3,2016-12-16,Consumer
325,11358,MS.,CYNTHIA,MALHOTRA,1978-11-11,S,F,cynthia9@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,3,2016-12-11,Consumer
326,11359,MR.,JARROD,PRASAD,1978-09-04,S,M,jarrod9@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,3,2017-01-29,Consumer
327,11360,MR.,TYRONE,SERRANO,1978-08-02,S,M,tyrone15@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y,3,2017-03-01,Consumer
328,11361,MS.,CINDY,RAMOS,1977-04-28,M,F,cindy22@adventure-works.com,"$10,000 ",0,High School,Manual,Y,3,2017-04-03,Consumer
329,11362,MR.,DAMIEN,SHAN,1977-11-11,M,M,damien26@adventure-works.com,"$10,000 ",0,High School,Manual,N,3,2016-09-30,Consumer
330,11363,MR.,JULIAN,ROSS,1977-10-20,S,M,julian5@adventure-works.com,"$10,000 ",0,High School,Manual,N,3,2017-03-02,Consumer
331,11365,MRS.,BRITTNEY,SUN,1979-06-09,S,F,brittney12@adventure-works.com,"$10,000 ",1,High School,Manual,N,3,2017-04-18,Consumer
332,11366,MS.,VIRGINIA,PATEL,1979-10-25,M,F,virginia4@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,3,2016-12-26,Consumer
333,11367,MR.,CALVIN,NARA,1979-02-22,M,M,calvin15@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,3,2017-01-08,Consumer
